"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","m_flag","abs_emissions"
2040,0.485818188434276,"IPCC_normative","RECC","Southern Asia","Residential",0,28997354.0918689
2041,0.449052267043365,"IPCC_normative","RECC","Southern Asia","Residential",0,27271348.3245839
2042,0.41334902743125,"IPCC_normative","RECC","Southern Asia","Residential",0,25534277.9337417
2043,0.37886216380937,"IPCC_normative","RECC","Southern Asia","Residential",0,23799123.4601399
2044,0.34543038525929,"IPCC_normative","RECC","Southern Asia","Residential",0,22059391.6608894
2045,0.312902772184305,"IPCC_normative","RECC","Southern Asia","Residential",0,20308589.3753881
2046,0.281434224983572,"IPCC_normative","RECC","Southern Asia","Residential",0,18559761.5972733
2047,0.250780415233365,"IPCC_normative","RECC","Southern Asia","Residential",0,16799855.2506077
2048,0.221094581535251,"IPCC_normative","RECC","Southern Asia","Residential",0,15041845.5826979
2049,0.192144820441667,"IPCC_normative","RECC","Southern Asia","Residential",0,13272742.9278576
2050,0.164083328898551,"IPCC_normative","RECC","Southern Asia","Residential",0,11505523.0223664
2020,5.0227957653968,"IPCC_normative","RECC","Southern Asia","Residential",1,1.95e+08
2021,4.74957514504887,"IPCC_normative","RECC","Southern Asia","Residential",1,189347670.966719
2022,4.4060775337653,"IPCC_normative","RECC","Southern Asia","Residential",1,180250281.99832
2023,4.09434341009992,"IPCC_normative","RECC","Southern Asia","Residential",1,171768760.780899
2024,3.79076340374571,"IPCC_normative","RECC","Southern Asia","Residential",1,162987410.58989
2025,3.4949553130522,"IPCC_normative","RECC","Southern Asia","Residential",1,153914919.524058
2026,3.21349154234506,"IPCC_normative","RECC","Southern Asia","Residential",1,144871911.108617
2027,2.93709351296793,"IPCC_normative","RECC","Southern Asia","Residential",1,135475298.444871
2028,2.66563238088954,"IPCC_normative","RECC","Southern Asia","Residential",1,125734858.356528
2029,2.38920691798162,"IPCC_normative","RECC","Southern Asia","Residential",1,115188682.850422
2030,2.12850650371252,"IPCC_normative","RECC","Southern Asia","Residential",1,104840297.342528
2031,1.94990343862018,"IPCC_normative","RECC","Southern Asia","Residential",1,98077348.1009996
2032,1.76864568239724,"IPCC_normative","RECC","Southern Asia","Residential",1,90805452.8965025
2033,1.59862430446194,"IPCC_normative","RECC","Southern Asia","Residential",1,83743987.4767154
2034,1.42708072890938,"IPCC_normative","RECC","Southern Asia","Residential",1,76246449.7390313
2035,1.2646202635288,"IPCC_normative","RECC","Southern Asia","Residential",1,68885762.684809
2036,1.10171658841845,"IPCC_normative","RECC","Southern Asia","Residential",1,61161502.6149599
